merchant_abn,merchant_name,segment,Takings Rank,Loss Potential Ranking,Growth Potential Ranking,Final Ranking
50940521426,Vel Est Tempor Ltd,Technology & Professional Services,3520,3521,2954,3437
82931448033,Augue Limited,Technology & Professional Services,3391,3391,3225,3439
15514494276,Et Euismod Et Associates,Technology & Professional Services,3304,3302,3415,3446
51266227991,Neque Et Corp.,Technology & Professional Services,3588,3583,2863,3451
94848797110,Nunc Incorporated,Technology & Professional Services,3537,3540,2987,3465
43861698351,Commodo PC,Technology & Professional Services,3438,3436,3197,3469
93936767851,Orci Phasellus Corporation,Technology & Professional Services,3441,3443,3210,3475
94793419942,Eget LLP,Technology & Professional Services,3424,3426,3287,3485
61547674285,Ipsum Suspendisse PC,Technology & Professional Services,3676,3678,2789,3492
86441371046,Malesuada Fames Ltd,Technology & Professional Services,3512,3515,3116,3493
64581529554,Tempus Eu Ligula Inc.,Technology & Professional Services,3802,3801,2570,3505
17189523131,Fusce Aliquet Limited,Technology & Professional Services,3511,3505,3170,3511
86201172910,Ut Semper Incorporated,Technology & Professional Services,3492,3501,3207,3515
60061618643,Aliquet Vel Vulputate Ltd,Technology & Professional Services,3200,3195,3805,3517
92594285117,Donec Foundation,Technology & Professional Services,3319,3318,3569,3522
25103945596,Gravida Sagittis Limited,Technology & Professional Services,3337,3347,3538,3528
52379134298,Eu Foundation,Technology & Professional Services,3323,3323,3592,3532
97465686404,Ipsum Non Arcu Consulting,Technology & Professional Services,3460,3470,3314,3535
87931914124,Felis Nulla Foundation,Technology & Professional Services,3360,3362,3560,3547
37802138328,Nunc Ullamcorper Velit Corporation,Technology & Professional Services,3415,3413,3455,3548
54171624416,Dolor Corporation,Technology & Professional Services,3386,3389,3518,3555
90058425621,Pellentesque Ut Associates,Technology & Professional Services,3290,3293,3710,3556
90909339288,A Arcu Sed Corporation,Technology & Professional Services,3508,3510,3388,3582
34268093162,Mi Felis Adipiscing Corp.,Technology & Professional Services,3358,3363,3703,3584
98065308169,Magna A Corp.,Technology & Professional Services,3507,3513,3438,3596
38864597115,Convallis Est Foundation,Technology & Professional Services,3536,3539,3417,3604
29166700531,Ac Eleifend PC,Technology & Professional Services,3767,3769,3009,3620
96545108198,Eget PC,Technology & Professional Services,3428,3437,3684,3625
34262348703,Mattis Semper Dui Foundation,Technology & Professional Services,3550,3544,3465,3630
18112900644,Lacus Etiam Institute,Technology & Professional Services,3538,3536,3505,3635
72300821269,Sem Egestas Blandit Consulting,Technology & Professional Services,3440,3439,3717,3642
42940970845,Erat Eget Ipsum Industries,Technology & Professional Services,3632,3632,3416,3666
82882476966,Montes Nascetur Ltd,Technology & Professional Services,3722,3720,3242,3669
65453072511,Vehicula Aliquet LLC,Technology & Professional Services,3749,3748,3215,3677
16315736437,Id Mollis Limited,Technology & Professional Services,3509,3506,3712,3684
74353814311,Accumsan Interdum Libero Associates,Technology & Professional Services,3506,3507,3714,3685
25619276404,Blandit Mattis PC,Technology & Professional Services,3576,3576,3609,3689
30440941247,Sit Amet Company,Technology & Professional Services,3610,3609,3561,3698
97164071366,Augue Sed Institute,Technology & Professional Services,3593,3591,3626,3708
25019506172,Proin Vel Inc.,Technology & Professional Services,3863,3863,3174,3729
75522897148,Vestibulum Lorem Inc.,Technology & Professional Services,3776,3773,3354,3732
62807084929,Pede Ac Urna LLP,Technology & Professional Services,3666,3667,3587,3736
17429613585,Vel Convallis Company,Technology & Professional Services,3589,3593,3768,3747
48883076820,Enim Consequat Corporation,Technology & Professional Services,3597,3594,3778,3753
60196678179,Ac Fermentum Associates,Technology & Professional Services,3762,3763,3453,3757
93658191062,Ridiculus Mus Industries,Technology & Professional Services,3578,3585,3830,3760
31468420954,Non Hendrerit Id LLC,Technology & Professional Services,3693,3694,3653,3776
86369183535,Neque Non Industries,Technology & Professional Services,3643,3643,3814,3793
56023220219,Nam Interdum Company,Technology & Professional Services,3623,3619,3872,3795
93351929638,Est Mauris PC,Technology & Professional Services,3706,3705,3754,3808
46391946761,Libero Nec Ligula LLP,Technology & Professional Services,3845,3846,3477,3809
79008028287,Feugiat Nec Diam LLC,Technology & Professional Services,3840,3839,3530,3822
75452980559,Proin Eget Corporation,Technology & Professional Services,3737,3736,3769,3837
90689166680,Ante Nunc Mauris Corp.,Technology & Professional Services,3758,3758,3777,3852
68548907085,Dui Limited,Technology & Professional Services,3717,3717,3865,3853
89741543872,Felis Ullamcorper Corp.,Technology & Professional Services,3735,3735,3871,3862
